time,EEG Fp1-REF,EEG Fp2-REF,EEG F3-REF,EEG F4-REF,EEG C3-REF,EEG C4-REF,EEG P3-REF,EEG P4-REF,EEG O1-REF,EEG O2-REF,EEG F7-REF,EEG F8-REF,EEG T3-REF,EEG T4-REF,EEG T5-REF,EEG T6-REF,EEG Fz-REF,EEG Cz-REF,EEG Pz-REF,ECG EKG-REF,Resp Effort-REF
7746,7.327713019195945,8.090651875362209,9.61652958769474,6.412186391796428,7.785476332895702,4.5811331369973916,-0.4542633136999553,-4.116369823298026,-12.661285012360194,-15.255277123325493,9.158766273994981,7.327713019195945,11.600170613727029,9.006178502761726,7.175125247962693,-5.33707199316405,6.717361934262934,0.15608777123305648,-3.048255424665256,-33.7183974425491,25.790833338419556
7750,5.191484221930403,6.717361934262934,8.395827417828716,5.6492475356301615,7.175125247962693,4.7337209082306435,-1.0646143986329673,-4.26895759453128,-14.034574953459467,-16.32339152195826,8.090651875362209,6.564774163029679,10.532056215094258,8.853590731528476,5.954423078096669,-5.794835306863807,6.1070108493299236,0.15608777123305648,-3.6586065095982674,-31.1244053315838,25.94342110965281
7754,4.123369823297634,6.564774163029679,7.938064104128956,4.5811331369973916,6.412186391796428,4.123369823297634,-2.5904921109654966,-4.26895759453128,-15.865628208258505,-17.39150592059103,7.327713019195945,6.1070108493299236,9.311354045228232,7.785476332895702,4.275957594530887,-5.642247535630556,5.4966597643969095,0.0034999999998035487,-3.81119428083152,-27.309711050752476,25.790833338419556
7758,5.4966597643969095,7.632888561662451,8.395827417828716,4.886308679463898,5.954423078096669,3.6656065095978745,-3.5060187383650145,-4.26895759453128,-17.544093691824287,-18.307032547990552,7.022537476729441,6.564774163029679,9.006178502761726,7.175125247962693,3.5130187383646216,-6.252598620563568,5.191484221930403,0.0034999999998035487,-3.81119428083152,-23.647604541154408,25.48565779595304
7762,5.6492475356301615,8.090651875362209,7.785476332895702,5.4966597643969095,5.3440719931636576,4.123369823297634,-3.9637820520647726,-4.116369823298026,-18.76479586169031,-19.98549803155633,6.717361934262934,7.022537476729441,8.701002960295224,6.1070108493299236,3.5130187383646216,-7.625888561662843,4.7337209082306435,0.15608777123305648,-4.879308679464291,-20.90102465895585,25.333070024719795
7766,3.3604309671313684,6.259598620563175,6.869949705496186,5.954423078096669,4.886308679463898,5.191484221930403,-4.4215453657645325,-4.26895759453128,-19.680322489089825,-21.20620020142236,5.954423078096669,6.869949705496186,8.090651875362209,3.2078431958981155,2.597492110965104,-8.541415189062361,4.275957594530887,-0.1490877712334494,-6.100010849330316,-19.37514694662332,25.94342110965281
7770,1.529377712332333,4.275957594530887,6.412186391796428,5.6492475356301615,5.038896450697152,5.3440719931636576,-5.33707199316405,-4.879308679464291,-21.053612430189105,-22.274314600055128,5.4966597643969095,6.1070108493299236,7.175125247962693,1.529377712332333,0.7664388561660683,-9.304354045228626,3.97078205206438,-0.3016755424667024,-6.252598620563568,-17.544093691824287,26.09600888088606
7773,1.6819654835655862,3.6656065095978745,5.954423078096669,4.123369823297634,5.3440719931636576,4.5811331369973916,-6.40518639179682,-5.33707199316405,-23.342428998687897,-23.647604541154408,5.038896450697152,4.886308679463898,6.1070108493299236,4.7337209082306435,-0.9120266273997142,-9.762117358928387,3.2078431958981155,0.0034999999998035487,-6.40518639179682,-15.865628208258505,25.333070024719795
7777,1.834553254798839,3.97078205206438,4.886308679463898,3.0552554246648627,4.5811331369973916,3.6656065095978745,-7.320713019196337,-5.642247535630556,-25.9364211096532,-25.9364211096532,4.275957594530887,4.123369823297634,5.191484221930403,8.243239646595462,-2.132728797265738,-10.830231757561156,2.4449043397318513,0.15608777123305648,-7.1681252479630855,-16.32339152195826,25.027894482253288
7781,1.529377712332333,4.123369823297634,4.123369823297634,3.2078431958981155,4.123369823297634,3.3604309671313684,-8.236239646595855,-6.252598620563568,-27.920062135685487,-27.767474364452234,3.6656065095978745,3.8181942808311273,4.7337209082306435,6.869949705496186,-2.5904921109654966,-12.50869724112694,2.292316568498598,0.0034999999998035487,-7.778476332896097,-19.222559175390067,25.180482253486538
7785,1.0716143986325743,3.2078431958981155,4.428545365764139,3.97078205206438,5.038896450697152,4.275957594530887,-8.083651875362602,-6.557774163030072,-28.377825449385238,-28.530413220618502,3.3604309671313684,3.6656065095978745,4.428545365764139,4.7337209082306435,-2.5904921109654966,-14.034574953459467,2.4449043397318513,-0.3016755424667024,-6.86294970549658,-22.274314600055128,25.333070024719795
7789,0.0034999999998035487,1.529377712332333,4.5811331369973916,3.5130187383646216,5.4966597643969095,4.5811331369973916,-7.473300790429591,-7.320713019196337,-28.835588763085013,-29.59852761925127,3.0552554246648627,2.597492110965104,3.2078431958981155,4.7337209082306435,-3.2008431958985084,-15.102689352092238,1.987141026032092,-0.3016755424667024,-5.794835306863807,-23.49501676992115,25.333070024719795
7793,-1.0646143986329673,0.30867554246630946,3.6656065095978745,1.987141026032092,5.191484221930403,3.2078431958981155,-8.388827417829111,-8.694002960295615,-30.66664201788404,-31.429580874050302,1.987141026032092,0.7664388561660683,2.292316568498598,3.3604309671313684,-4.726720908231037,-16.17080375072501,0.9190266273993212,-0.1490877712334494,-6.557774163030072,-23.95278008362091,25.333070024719795
7797,-1.0646143986329673,0.30867554246630946,3.2078431958981155,0.7664388561660683,4.886308679463898,1.529377712332333,-9.456941816461882,-9.762117358928387,-32.955458586382825,-33.26063412884933,1.3767899410990798,0.0034999999998035487,3.5130187383646216,1.0716143986325743,-5.33707199316405,-17.39150592059103,0.4612633136995624,-0.1490877712334494,-7.931064104129349,-25.32607002472019,25.333070024719795
7801,-1.827553254799232,1.2242021698658272,3.97078205206438,1.2242021698658272,5.191484221930403,1.6819654835655862,-8.541415189062361,-9.914705130161641,-33.870985213782355,-34.023572985015605,2.1397287972653447,0.4612633136995624,5.954423078096669,0.4612633136995624,-4.116369823298026,-18.76479586169031,0.7664388561660683,-0.1490877712334494,-7.931064104129349,-28.072649906918734,25.180482253486538
7805,-2.5904921109654966,1.0716143986325743,5.038896450697152,2.1397287972653447,5.954423078096669,2.597492110965104,-7.320713019196337,-9.914705130161641,-32.955458586382825,-33.7183974425491,3.3604309671313684,0.7664388561660683,7.327713019195945,0.6138510849328154,-2.8956676534320023,-19.83291026032308,1.2242021698658272,-0.1490877712334494,-6.557774163030072,-31.1244053315838,24.875306711020034
7809,-1.674965483565979,-0.9120266273997142,5.3440719931636576,1.529377712332333,6.1070108493299236,2.4449043397318513,-7.625888561662843,-10.830231757561156,-32.80287081514958,-34.17616075624886,3.3604309671313684,-0.1490877712334494,7.175125247962693,-0.1490877712334494,-3.3534309671317617,-20.90102465895585,0.9190266273993212,-0.1490877712334494,-5.33707199316405,-31.73475641651681,24.875306711020034
7812,-0.7594388561664611,-2.743079882198749,5.038896450697152,-0.4542633136999553,5.801835306863415,1.0716143986325743,-8.846590731528869,-12.203521698660431,-33.870985213782355,-35.70203846858138,2.4449043397318513,-1.674965483565979,6.869949705496186,-1.9801410260324848,-4.116369823298026,-21.35878797265561,-0.1490877712334494,-0.4542633136999553,-4.574133136997785,-30.05629093295103,25.180482253486538
7816,-1.5223777123327258,-2.437904339732244,4.886308679463898,-1.369789941099473,5.954423078096669,-0.4542633136999553,-9.304354045228626,-12.661285012360194,-35.549450697348135,-37.22791618091391,2.4449043397318513,-2.437904339732244,7.480300790429197,-3.5060187383650145,-3.6586065095982674,-22.121726828821874,-0.6068510849332083,-0.4542633136999553,-5.031896450697544,-28.530413220618502,25.027894482253288
7820,-1.5223777123327258,-1.5223777123327258,5.191484221930403,-0.9120266273997142,6.869949705496186,-0.7594388561664611,-8.846590731528869,-12.356109469893685,-36.00721401104789,-37.83826726584693,3.0552554246648627,-2.437904339732244,8.090651875362209,-3.9637820520647726,-2.743079882198749,-23.189841227454647,0.0034999999998035487,-0.4542633136999553,-6.40518639179682,-27.004535508285965,24.722718939786787
7824,-1.0646143986329673,-1.674965483565979,5.038896450697152,-0.1490877712334494,7.480300790429197,-0.4542633136999553,-8.694002960295615,-12.661285012360194,-35.549450697348135,-37.68567949461367,3.0552554246648627,-2.132728797265738,8.395827417828716,-3.3534309671317617,-2.285316568498991,-23.800192312387647,0.15608777123305648,-0.3016755424667024,-6.86294970549658,-25.63124556718669,24.570131168553534
7828,-2.285316568498991,-3.048255424665256,4.5811331369973916,-0.4542633136999553,7.480300790429197,0.0034999999998035487,-9.456941816461882,-13.57681163975971,-35.24427515488161,-37.83826726584693,2.4449043397318513,-2.132728797265738,8.243239646595462,-2.437904339732244,-3.048255424665256,-24.257955626087412,-0.3016755424667024,-0.4542633136999553,-5.642247535630556,-23.95278008362091,24.570131168553534
7832,-3.2008431958985084,-3.9637820520647726,4.428545365764139,-1.5223777123327258,7.632888561662451,-0.6068510849332083,-10.830231757561156,-14.034574953459467,-36.00721401104789,-39.36414497817945,1.987141026032092,-2.5904921109654966,7.632888561662451,-2.8956676534320023,-4.116369823298026,-23.95278008362091,-0.7594388561664611,-0.4542633136999553,-5.33707199316405,-20.443261345256094,24.417543397320276
7836,-2.285316568498991,-2.8956676534320023,4.7337209082306435,-1.5223777123327258,8.090651875362209,-1.5223777123327258,-12.05093392742718,-14.034574953459467,-37.38050395214717,-40.737434919278726,2.1397287972653447,-2.5904921109654966,7.022537476729441,-5.33707199316405,-4.574133136997785,-23.647604541154408,-0.6068510849332083,-0.1490877712334494,-7.320713019196337,-16.628567064424768,24.264955626087023
7840,-1.0646143986329673,-1.2172021698662199,4.886308679463898,-0.6068510849332083,7.785476332895702,-1.674965483565979,-12.661285012360194,-14.18716272469272,-38.44861835077994,-41.50037377544499,2.4449043397318513,-2.437904339732244,6.564774163029679,-7.473300790429591,-4.879308679464291,-24.10536785485416,0.15608777123305648,-0.1490877712334494,-9.304354045228626,-15.102689352092238,24.11236785485377
7844,-1.674965483565979,-1.0646143986329673,5.191484221930403,0.15608777123305648,7.327713019195945,-0.9120266273997142,-12.203521698660431,-14.339750495925975,-38.14344280831344,-41.34778600421175,2.597492110965104,-1.674965483565979,6.564774163029679,-5.947423078097062,-5.184484221930797,-24.715718939787177,0.7664388561660683,-0.1490877712334494,-9.151766273995372,-14.492338267159223,23.95978008362052
7848,-3.3534309671317617,-1.827553254799232,5.801835306863415,0.6138510849328154,7.785476332895702,0.30867554246630946,-12.356109469893685,-14.18716272469272,-37.533091723380416,-40.737434919278726,2.7500798821983556,-0.6068510849332083,6.412186391796428,-2.285316568498991,-5.794835306863807,-24.41054339732067,1.2242021698658272,-0.1490877712334494,-8.083651875362602,-11.440582842494168,24.264955626087023
7852,-3.2008431958985084,-1.674965483565979,6.717361934262934,0.7664388561660683,9.006178502761726,0.30867554246630946,-13.271636097293205,-14.18716272469272,-38.14344280831344,-40.737434919278726,3.0552554246648627,-0.4542633136999553,5.6492475356301615,-1.5223777123327258,-7.015537476729832,-23.342428998687897,1.529377712332333,-0.3016755424667024,-7.473300790429591,-5.947423078097062,24.264955626087023
7855,-2.5904921109654966,-1.369789941099473,6.564774163029679,0.6138510849328154,9.158766273994981,-0.4542633136999553,-14.034574953459467,-14.18716272469272,-39.82190829187922,-41.95813708914475,3.2078431958981155,-1.0646143986329673,4.5811331369973916,-4.726720908231037,-8.083651875362602,-23.037253456221393,1.529377712332333,-0.1490877712334494,-8.541415189062361,-1.674965483565979,23.65460454115401
7859,-3.5060187383650145,-1.0646143986329673,6.259598620563175,0.9190266273993212,8.548415189061968,-0.7594388561664611,-13.881987182226215,-13.881987182226215,-40.890022690512,-42.72107594531102,3.3604309671313684,-1.0646143986329673,4.275957594530887,-5.794835306863807,-8.694002960295615,-23.49501676992115,1.2242021698658272,0.15608777123305648,-10.067292901394893,-0.9120266273997142,23.196841227454254
7863,-3.6586065095982674,-0.6068510849332083,6.1070108493299236,1.987141026032092,8.853590731528476,0.0034999999998035487,-13.57681163975971,-14.034574953459467,-40.432259376812226,-42.110724860378006,3.6656065095978745,0.15608777123305648,4.428545365764139,-1.674965483565979,-8.999178502762119,-23.800192312387647,1.529377712332333,0.15608777123305648,-10.372468443861397,-3.2008431958985084,23.349428998687507
7867,-1.674965483565979,-0.1490877712334494,6.1070108493299236,2.9026676534316094,9.463941816461489,0.7664388561660683,-13.57681163975971,-14.339750495925975,-39.66932052064596,-40.890022690512,3.3604309671313684,0.9190266273993212,4.275957594530887,1.529377712332333,-9.456941816461882,-23.49501676992115,2.292316568498598,-0.3016755424667024,-9.762117358928387,-5.33707199316405,23.349428998687507
7871,-1.369789941099473,-0.7594388561664611,6.1070108493299236,2.4449043397318513,9.158766273994981,0.0034999999998035487,-14.18716272469272,-14.950101580858984,-40.279671605578976,-40.737434919278726,2.292316568498598,0.6138510849328154,3.3604309671313684,0.30867554246630946,-10.372468443861397,-22.884665684988136,1.987141026032092,-0.6068510849332083,-9.914705130161641,-0.4542633136999553,23.502016769920754
7875,-2.5904921109654966,-1.0646143986329673,6.259598620563175,1.3767899410990798,8.853590731528476,-1.5223777123327258,-15.560452665791994,-15.255277123325493,-41.8055493179115,-41.50037377544499,1.834553254798839,0.0034999999998035487,2.292316568498598,-1.2172021698662199,-11.287995071260914,-22.57949014252164,1.529377712332333,0.0034999999998035487,-10.677643986327904,6.564774163029679,23.502016769920754
7879,-1.5223777123327258,0.4612633136995624,6.717361934262934,1.834553254798839,9.463941816461489,-1.5223777123327258,-15.71304043702525,-14.797513809625736,-42.41590040284452,-42.263312631611264,2.7500798821983556,0.30867554246630946,2.1397287972653447,-0.7594388561664611,-10.982819528794408,-22.57949014252164,1.834553254798839,0.30867554246630946,-11.745758384960673,0.9190266273993212,23.196841227454254
7883,-0.6068510849332083,1.834553254798839,6.717361934262934,2.9026676534316094,10.379468443861004,-0.7594388561664611,-15.102689352092238,-14.64492603839248,-42.41590040284452,-42.56848817407777,3.3604309671313684,1.3767899410990798,2.4449043397318513,0.0034999999998035487,-10.830231757561156,-23.189841227454647,2.7500798821983556,-0.1490877712334494,-12.05093392742718,-17.544093691824287,23.044253456221
7887,-3.2008431958985084,0.30867554246630946,6.564774163029679,2.9026676534316094,10.074292901394498,-0.6068510849332083,-15.71304043702525,-15.407864894558745,-42.56848817407777,-42.56848817407777,2.597492110965104,1.529377712332333,2.1397287972653447,-0.3016755424667024,-11.898346156193927,-24.10536785485416,2.9026676534316094,-0.4542633136999553,-11.440582842494168,-35.70203846858138,23.349428998687507
7891,-4.726720908231037,-1.827553254799232,6.717361934262934,1.987141026032092,9.921705130161246,-1.0646143986329673,-16.933742606891276,-16.47597929319151,-42.41590040284452,-42.56848817407777,1.529377712332333,0.9190266273993212,1.0716143986325743,-0.9120266273997142,-12.966460554826696,-24.257955626087412,2.1397287972653447,-0.3016755424667024,-10.830231757561156,-43.48401480147729,23.349428998687507
